"Step","olive-sweep-20 - Fall predictions (24h) Hub: NP15","olive-sweep-20 - Fall predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Fall predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Fall targets (24h) Hub: NP15","olive-sweep-20 - Fall targets (24h) Hub: NP15__MIN","olive-sweep-20 - Fall targets (24h) Hub: NP15__MAX","olive-sweep-20 - Fall predictions (24h) Hub: SP15","olive-sweep-20 - Fall predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Fall predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Fall targets (24h) Hub: SP15","olive-sweep-20 - Fall targets (24h) Hub: SP15__MIN","olive-sweep-20 - Fall targets (24h) Hub: SP15__MAX","olive-sweep-20 - Fall predictions (24h) Hub: ZP26","olive-sweep-20 - Fall predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Fall predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Fall targets (24h) Hub: ZP26","olive-sweep-20 - Fall targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Fall targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Winter predictions (24h) Hub: NP15","olive-sweep-20 - Winter predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Winter predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Winter targets (24h) Hub: NP15","olive-sweep-20 - Winter targets (24h) Hub: NP15__MIN","olive-sweep-20 - Winter targets (24h) Hub: NP15__MAX","olive-sweep-20 - Winter predictions (24h) Hub: SP15","olive-sweep-20 - Winter predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Winter predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Winter targets (24h) Hub: SP15","olive-sweep-20 - Winter targets (24h) Hub: SP15__MIN","olive-sweep-20 - Winter targets (24h) Hub: SP15__MAX","olive-sweep-20 - Winter predictions (24h) Hub: ZP26","olive-sweep-20 - Winter predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Winter predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Winter targets (24h) Hub: ZP26","olive-sweep-20 - Winter targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Winter targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Spring predictions (24h) Hub: NP15","olive-sweep-20 - Spring predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Spring predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Spring targets (24h) Hub: NP15","olive-sweep-20 - Spring targets (24h) Hub: NP15__MIN","olive-sweep-20 - Spring targets (24h) Hub: NP15__MAX","olive-sweep-20 - Spring predictions (24h) Hub: SP15","olive-sweep-20 - Spring predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Spring predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Spring targets (24h) Hub: SP15","olive-sweep-20 - Spring targets (24h) Hub: SP15__MIN","olive-sweep-20 - Spring targets (24h) Hub: SP15__MAX","olive-sweep-20 - Spring predictions (24h) Hub: ZP26","olive-sweep-20 - Spring predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Spring predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Spring targets (24h) Hub: ZP26","olive-sweep-20 - Spring targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Spring targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Summer predictions (24h) Hub: NP15","olive-sweep-20 - Summer predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Summer predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Summer targets (24h) Hub: NP15","olive-sweep-20 - Summer targets (24h) Hub: NP15__MIN","olive-sweep-20 - Summer targets (24h) Hub: NP15__MAX","olive-sweep-20 - Summer predictions (24h) Hub: SP15","olive-sweep-20 - Summer predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Summer predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Summer targets (24h) Hub: SP15","olive-sweep-20 - Summer targets (24h) Hub: SP15__MIN","olive-sweep-20 - Summer targets (24h) Hub: SP15__MAX","olive-sweep-20 - Summer predictions (24h) Hub: ZP26","olive-sweep-20 - Summer predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Summer predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Summer targets (24h) Hub: ZP26","olive-sweep-20 - Summer targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Summer targets (24h) Hub: ZP26__MAX"
"10","37.594661712646484","37.594661712646484","37.594661712646484","33.560001373291016","33.560001373291016","33.560001373291016","34.19126892089844","34.19126892089844","34.19126892089844","32.220001220703125","32.220001220703125","32.220001220703125","33.65281677246094","33.65281677246094","33.65281677246094","31.809999465942383","31.809999465942383","31.809999465942383","16.66726303100586","16.66726303100586","16.66726303100586","14.229999542236328","14.229999542236328","14.229999542236328","16.277557373046875","16.277557373046875","16.277557373046875","14.029999732971191","14.029999732971191","14.029999732971191","16.578428268432617","16.578428268432617","16.578428268432617","14.15999984741211","14.15999984741211","14.15999984741211","15.982878684997559","15.982878684997559","15.982878684997559","14.449999809265137","14.449999809265137","14.449999809265137","15.263450622558594","15.263450622558594","15.263450622558594","13.699999809265137","13.699999809265137","13.699999809265137","15.374892234802246","15.374892234802246","15.374892234802246","14.069999694824219","14.069999694824219","14.069999694824219","15.224496841430664","15.224496841430664","15.224496841430664","7.78000020980835","7.78000020980835","7.78000020980835","15.188605308532715","15.188605308532715","15.188605308532715","7.829999923706055","7.829999923706055","7.829999923706055","14.3928861618042","14.3928861618042","14.3928861618042","7.559999942779541","7.559999942779541","7.559999942779541"
"11","40.9559440612793","40.9559440612793","40.9559440612793","39.33000183105469","39.33000183105469","39.33000183105469","38.06333923339844","38.06333923339844","38.06333923339844","36.95000076293945","36.95000076293945","36.95000076293945","37.198814392089844","37.198814392089844","37.198814392089844","36.40999984741211","36.40999984741211","36.40999984741211","16.64356803894043","16.64356803894043","16.64356803894043","13.020000457763672","13.020000457763672","13.020000457763672","16.248550415039062","16.248550415039062","16.248550415039062","12.890000343322754","12.890000343322754","12.890000343322754","16.550100326538086","16.550100326538086","16.550100326538086","12.979999542236328","12.979999542236328","12.979999542236328","17.23149299621582","17.23149299621582","17.23149299621582","15.3100004196167","15.3100004196167","15.3100004196167","16.503541946411133","16.503541946411133","16.503541946411133","14.510000228881836","14.510000228881836","14.510000228881836","16.63833236694336","16.63833236694336","16.63833236694336","14.880000114440918","14.880000114440918","14.880000114440918","14.613162994384766","14.613162994384766","14.613162994384766","8.739999771118164","8.739999771118164","8.739999771118164","14.552021026611328","14.552021026611328","14.552021026611328","8.8100004196167","8.8100004196167","8.8100004196167","13.755668640136719","13.755668640136719","13.755668640136719","8.479999542236328","8.479999542236328","8.479999542236328"
"12","49.32931900024414","49.32931900024414","49.32931900024414","83.08999633789062","83.08999633789062","83.08999633789062","47.71354293823242","47.71354293823242","47.71354293823242","78.55999755859375","78.55999755859375","78.55999755859375","46.089168548583984","46.089168548583984","46.089168548583984","79.30999755859375","79.30999755859375","79.30999755859375","16.158842086791992","16.158842086791992","16.158842086791992","15.569999694824219","15.569999694824219","15.569999694824219","15.769163131713867","15.769163131713867","15.769163131713867","15.520000457763672","15.520000457763672","15.520000457763672","16.049654006958008","16.049654006958008","16.049654006958008","15.520000457763672","15.520000457763672","15.520000457763672","19.213560104370117","19.213560104370117","19.213560104370117","17.68000030517578","17.68000030517578","17.68000030517578","18.348962783813477","18.348962783813477","18.348962783813477","16.770000457763672","16.770000457763672","16.770000457763672","18.555400848388672","18.555400848388672","18.555400848388672","17.209999084472656","17.209999084472656","17.209999084472656","15.468570709228516","15.468570709228516","15.468570709228516","11.1899995803833","11.1899995803833","11.1899995803833","15.469317436218262","15.469317436218262","15.469317436218262","11.1899995803833","11.1899995803833","11.1899995803833","14.479825973510742","14.479825973510742","14.479825973510742","10.800000190734863","10.800000190734863","10.800000190734863"
"13","52.4611701965332","52.4611701965332","52.4611701965332","73.80000305175781","73.80000305175781","73.80000305175781","51.763832092285156","51.763832092285156","51.763832092285156","69.66000366210938","69.66000366210938","69.66000366210938","49.87238311767578","49.87238311767578","49.87238311767578","70.77999877929688","70.77999877929688","70.77999877929688","15.602349281311035","15.602349281311035","15.602349281311035","14.760000228881836","14.760000228881836","14.760000228881836","15.213569641113281","15.213569641113281","15.213569641113281","14.8100004196167","14.8100004196167","14.8100004196167","15.477896690368652","15.477896690368652","15.477896690368652","14.789999961853027","14.789999961853027","14.789999961853027","20.86025619506836","20.86025619506836","20.86025619506836","19.420000076293945","19.420000076293945","19.420000076293945","19.70125389099121","19.70125389099121","19.70125389099121","18.889999389648438","18.889999389648438","18.889999389648438","20.053268432617188","20.053268432617188","20.053268432617188","19.18000030517578","19.18000030517578","19.18000030517578","16.255327224731445","16.255327224731445","16.255327224731445","12.4399995803833","12.4399995803833","12.4399995803833","16.32844352722168","16.32844352722168","16.32844352722168","12.229999542236328","12.229999542236328","12.229999542236328","15.167695999145508","15.167695999145508","15.167695999145508","11.880000114440918","11.880000114440918","11.880000114440918"
"14","49.79249954223633","49.79249954223633","49.79249954223633","55.77000045776367","55.77000045776367","55.77000045776367","49.186485290527344","49.186485290527344","49.186485290527344","53.2599983215332","53.2599983215332","53.2599983215332","47.6893310546875","47.6893310546875","47.6893310546875","53.52000045776367","53.52000045776367","53.52000045776367","15.124573707580566","15.124573707580566","15.124573707580566","14.520000457763672","14.520000457763672","14.520000457763672","14.736262321472168","14.736262321472168","14.736262321472168","14.550000190734863","14.550000190734863","14.550000190734863","14.984023094177246","14.984023094177246","14.984023094177246","14.529999732971191","14.529999732971191","14.529999732971191","19.039335250854492","19.039335250854492","19.039335250854492","25.1200008392334","25.1200008392334","25.1200008392334","17.346824645996094","17.346824645996094","17.346824645996094","24.399999618530273","24.399999618530273","24.399999618530273","18.02202606201172","18.02202606201172","18.02202606201172","24.90999984741211","24.90999984741211","24.90999984741211","17.510047912597656","17.510047912597656","17.510047912597656","13.140000343322754","13.140000343322754","13.140000343322754","17.69860076904297","17.69860076904297","17.69860076904297","12.819999694824219","12.819999694824219","12.819999694824219","16.302881240844727","16.302881240844727","16.302881240844727","12.5","12.5","12.5"
"15","43.721561431884766","43.721561431884766","43.721561431884766","46.150001525878906","46.150001525878906","46.150001525878906","42.521751403808594","42.521751403808594","42.521751403808594","43.45000076293945","43.45000076293945","43.45000076293945","41.83644485473633","41.83644485473633","41.83644485473633","44.2400016784668","44.2400016784668","44.2400016784668","14.69908618927002","14.69908618927002","14.69908618927002","14.279999732971191","14.279999732971191","14.279999732971191","14.312795639038086","14.312795639038086","14.312795639038086","14.289999961853027","14.289999961853027","14.289999961853027","14.551555633544922","14.551555633544922","14.551555633544922","14.279999732971191","14.279999732971191","14.279999732971191","15.829456329345703","15.829456329345703","15.829456329345703","21.3799991607666","21.3799991607666","21.3799991607666","13.033239364624023","13.033239364624023","13.033239364624023","18.299999237060547","18.299999237060547","18.299999237060547","14.396354675292969","14.396354675292969","14.396354675292969","20.850000381469727","20.850000381469727","20.850000381469727","19.51466941833496","19.51466941833496","19.51466941833496","14.510000228881836","14.510000228881836","14.510000228881836","19.87051010131836","19.87051010131836","19.87051010131836","14.109999656677246","14.109999656677246","14.109999656677246","18.165456771850586","18.165456771850586","18.165456771850586","13.800000190734863","13.800000190734863","13.800000190734863"
"16","38.92027282714844","38.92027282714844","38.92027282714844","45.099998474121094","45.099998474121094","45.099998474121094","37.07914733886719","37.07914733886719","37.07914733886719","42","42","42","37.010780334472656","37.010780334472656","37.010780334472656","43.02000045776367","43.02000045776367","43.02000045776367","14.260560989379883","14.260560989379883","14.260560989379883","14.569999694824219","14.569999694824219","14.569999694824219","13.875737190246582","13.875737190246582","13.875737190246582","14.59000015258789","14.59000015258789","14.59000015258789","14.10400104522705","14.10400104522705","14.10400104522705","14.579999923706055","14.579999923706055","14.579999923706055","13.595410346984863","13.595410346984863","13.595410346984863","14.180000305175781","14.180000305175781","14.180000305175781","10.21476936340332","10.21476936340332","10.21476936340332","5.050000190734863","5.050000190734863","5.050000190734863","11.958023071289062","11.958023071289062","11.958023071289062","9.619999885559082","9.619999885559082","9.619999885559082","21.43878936767578","21.43878936767578","21.43878936767578","16.049999237060547","16.049999237060547","16.049999237060547","21.9527587890625","21.9527587890625","21.9527587890625","15.789999961853027","15.789999961853027","15.789999961853027","19.99521827697754","19.99521827697754","19.99521827697754","15.34000015258789","15.34000015258789","15.34000015258789"
"17","36.350120544433594","36.350120544433594","36.350120544433594","37.709999084472656","37.709999084472656","37.709999084472656","34.10260009765625","34.10260009765625","34.10260009765625","33.540000915527344","33.540000915527344","33.540000915527344","34.34855651855469","34.34855651855469","34.34855651855469","34.61000061035156","34.61000061035156","34.61000061035156","13.85507583618164","13.85507583618164","13.85507583618164","16.190000534057617","16.190000534057617","16.190000534057617","13.473641395568848","13.473641395568848","13.473641395568848","16.540000915527344","16.540000915527344","16.540000915527344","13.694548606872559","13.694548606872559","13.694548606872559","16.399999618530273","16.399999618530273","16.399999618530273","12.98617935180664","12.98617935180664","12.98617935180664","18.649999618530273","18.649999618530273","18.649999618530273","9.354410171508789","9.354410171508789","9.354410171508789","0.7699999809265137","0.7699999809265137","0.7699999809265137","11.27897834777832","11.27897834777832","11.27897834777832","5.090000152587891","5.090000152587891","5.090000152587891","23.554113388061523","23.554113388061523","23.554113388061523","14.640000343322754","14.640000343322754","14.640000343322754","24.240568161010742","24.240568161010742","24.240568161010742","16","16","16","22.020042419433594","22.020042419433594","22.020042419433594","13.989999771118164","13.989999771118164","13.989999771118164"
"18","35.19277572631836","35.19277572631836","35.19277572631836","37.9900016784668","37.9900016784668","37.9900016784668","32.74677276611328","32.74677276611328","32.74677276611328","32.040000915527344","32.040000915527344","32.040000915527344","33.11464309692383","33.11464309692383","33.11464309692383","34.400001525878906","34.400001525878906","34.400001525878906","13.514108657836914","13.514108657836914","13.514108657836914","19.190000534057617","19.190000534057617","19.190000534057617","13.13473892211914","13.13473892211914","13.13473892211914","19.889999389648438","19.889999389648438","19.889999389648438","13.348769187927246","13.348769187927246","13.348769187927246","19.600000381469727","19.600000381469727","19.600000381469727","12.755590438842773","12.755590438842773","12.755590438842773","27.610000610351562","27.610000610351562","27.610000610351562","8.917377471923828","8.917377471923828","8.917377471923828","-0.5400000214576721","-0.5400000214576721","-0.5400000214576721","10.985621452331543","10.985621452331543","10.985621452331543","5.019999980926514","5.019999980926514","5.019999980926514","24.560853958129883","24.560853958129883","24.560853958129883","20.729999542236328","20.729999542236328","20.729999542236328","25.320480346679688","25.320480346679688","25.320480346679688","20.729999542236328","20.729999542236328","20.729999542236328","23.039581298828125","23.039581298828125","23.039581298828125","20.729999542236328","20.729999542236328","20.729999542236328"
"19","31.542945861816406","31.542945861816406","31.542945861816406","30.43000030517578","30.43000030517578","30.43000030517578","28.669755935668945","28.669755935668945","28.669755935668945","29.34000015258789","29.34000015258789","29.34000015258789","29.274988174438477","29.274988174438477","29.274988174438477","29.549999237060547","29.549999237060547","29.549999237060547","13.218062400817871","13.218062400817871","13.218062400817871","19.670000076293945","19.670000076293945","19.670000076293945","12.841941833496094","12.841941833496094","12.841941833496094","19.969999313354492","19.969999313354492","19.969999313354492","13.051340103149414","13.051340103149414","13.051340103149414","19.8700008392334","19.8700008392334","19.8700008392334","11.790836334228516","11.790836334228516","11.790836334228516","26.920000076293945","26.920000076293945","26.920000076293945","7.9125800132751465","7.9125800132751465","7.9125800132751465","-0.4699999988079071","-0.4699999988079071","-0.4699999988079071","10.019611358642578","10.019611358642578","10.019611358642578","2.8499999046325684","2.8499999046325684","2.8499999046325684","25.020925521850586","25.020925521850586","25.020925521850586","28.030000686645508","28.030000686645508","28.030000686645508","25.796842575073242","25.796842575073242","25.796842575073242","28.8700008392334","28.8700008392334","28.8700008392334","23.547922134399414","23.547922134399414","23.547922134399414","28.040000915527344","28.040000915527344","28.040000915527344"
"20","30.615800857543945","30.615800857543945","30.615800857543945","28.530000686645508","28.530000686645508","28.530000686645508","27.59999656677246","27.59999656677246","27.59999656677246","26.6200008392334","26.6200008392334","26.6200008392334","28.14702796936035","28.14702796936035","28.14702796936035","27.270000457763672","27.270000457763672","27.270000457763672","12.926852226257324","12.926852226257324","12.926852226257324","14.100000381469727","14.100000381469727","14.100000381469727","12.558751106262207","12.558751106262207","12.558751106262207","13.65999984741211","13.65999984741211","13.65999984741211","12.760302543640137","12.760302543640137","12.760302543640137","13.920000076293945","13.920000076293945","13.920000076293945","10.764931678771973","10.764931678771973","10.764931678771973","21.34000015258789","21.34000015258789","21.34000015258789","7.043203353881836","7.043203353881836","7.043203353881836","0.5400000214576721","0.5400000214576721","0.5400000214576721","9.061685562133789","9.061685562133789","9.061685562133789","2.799999952316284","2.799999952316284","2.799999952316284","24.888301849365234","24.888301849365234","24.888301849365234","32.95000076293945","32.95000076293945","32.95000076293945","25.61667823791504","25.61667823791504","25.61667823791504","34.15999984741211","34.15999984741211","34.15999984741211","23.51140785217285","23.51140785217285","23.51140785217285","33.56999969482422","33.56999969482422","33.56999969482422"
"21","30.350168228149414","30.350168228149414","30.350168228149414","32.18000030517578","32.18000030517578","32.18000030517578","27.197158813476562","27.197158813476562","27.197158813476562","29.010000228881836","29.010000228881836","29.010000228881836","27.690673828125","27.690673828125","27.690673828125","30.15999984741211","30.15999984741211","30.15999984741211","12.728944778442383","12.728944778442383","12.728944778442383","11.869999885559082","11.869999885559082","11.869999885559082","12.364278793334961","12.364278793334961","12.364278793334961","11.170000076293945","11.170000076293945","11.170000076293945","12.56156063079834","12.56156063079834","12.56156063079834","11.329999923706055","11.329999923706055","11.329999923706055","10.580986022949219","10.580986022949219","10.580986022949219","20.690000534057617","20.690000534057617","20.690000534057617","7.101089000701904","7.101089000701904","7.101089000701904","1.3200000524520874","1.3200000524520874","1.3200000524520874","8.975420951843262","8.975420951843262","8.975420951843262","3.6500000953674316","3.6500000953674316","3.6500000953674316","23.96397590637207","23.96397590637207","23.96397590637207","33.04999923706055","33.04999923706055","33.04999923706055","24.572917938232422","24.572917938232422","24.572917938232422","34.47999954223633","34.47999954223633","34.47999954223633","22.742387771606445","22.742387771606445","22.742387771606445","33.68000030517578","33.68000030517578","33.68000030517578"
"22","30.597469329833984","30.597469329833984","30.597469329833984","35.650001525878906","35.650001525878906","35.650001525878906","27.3331241607666","27.3331241607666","27.3331241607666","33.439998626708984","33.439998626708984","33.439998626708984","27.74347496032715","27.74347496032715","27.74347496032715","34.22999954223633","34.22999954223633","34.22999954223633","12.500205039978027","12.500205039978027","12.500205039978027","10.680000305175781","10.680000305175781","10.680000305175781","12.14915657043457","12.14915657043457","12.14915657043457","10.020000457763672","10.020000457763672","10.020000457763672","12.343010902404785","12.343010902404785","12.343010902404785","10.15999984741211","10.15999984741211","10.15999984741211","11.27389144897461","11.27389144897461","11.27389144897461","21.079999923706055","21.079999923706055","21.079999923706055","8.138252258300781","8.138252258300781","8.138252258300781","6.900000095367432","6.900000095367432","6.900000095367432","9.795299530029297","9.795299530029297","9.795299530029297","8.869999885559082","8.869999885559082","8.869999885559082","23.087270736694336","23.087270736694336","23.087270736694336","27.700000762939453","27.700000762939453","27.700000762939453","23.59221839904785","23.59221839904785","23.59221839904785","28.459999084472656","28.459999084472656","28.459999084472656","21.98523712158203","21.98523712158203","21.98523712158203","27.940000534057617","27.940000534057617","27.940000534057617"
"23","30.621368408203125","30.621368408203125","30.621368408203125","43.029998779296875","43.029998779296875","43.029998779296875","27.217121124267578","27.217121124267578","27.217121124267578","41.90999984741211","41.90999984741211","41.90999984741211","27.580669403076172","27.580669403076172","27.580669403076172","42.380001068115234","42.380001068115234","42.380001068115234","12.397937774658203","12.397937774658203","12.397937774658203","11.6899995803833","11.6899995803833","11.6899995803833","12.059517860412598","12.059517860412598","12.059517860412598","10.979999542236328","10.979999542236328","10.979999542236328","12.240187644958496","12.240187644958496","12.240187644958496","11.100000381469727","11.100000381469727","11.100000381469727","12.495524406433105","12.495524406433105","12.495524406433105","14.989999771118164","14.989999771118164","14.989999771118164","9.844493865966797","9.844493865966797","9.844493865966797","4.96999979019165","4.96999979019165","4.96999979019165","11.197805404663086","11.197805404663086","11.197805404663086","9.270000457763672","9.270000457763672","9.270000457763672","22.134811401367188","22.134811401367188","22.134811401367188","28.309999465942383","28.309999465942383","28.309999465942383","22.545259475708008","22.545259475708008","22.545259475708008","28.31999969482422","28.31999969482422","28.31999969482422","21.13405418395996","21.13405418395996","21.13405418395996","27.940000534057617","27.940000534057617","27.940000534057617"
"24","29.480541229248047","29.480541229248047","29.480541229248047","40.630001068115234","40.630001068115234","40.630001068115234","26.225688934326172","26.225688934326172","26.225688934326172","37.790000915527344","37.790000915527344","37.790000915527344","26.30836296081543","26.30836296081543","26.30836296081543","38.720001220703125","38.720001220703125","38.720001220703125","10.515349388122559","10.515349388122559","10.515349388122559","12.210000038146973","12.210000038146973","12.210000038146973","9.951132774353027","9.951132774353027","9.951132774353027","11.470000267028809","11.470000267028809","11.470000267028809","10.222968101501465","10.222968101501465","10.222968101501465","11.550000190734863","11.550000190734863","11.550000190734863","16.655885696411133","16.655885696411133","16.655885696411133","12.869999885559082","12.869999885559082","12.869999885559082","13.780113220214844","13.780113220214844","13.780113220214844","11.319999694824219","11.319999694824219","11.319999694824219","16.33614730834961","16.33614730834961","16.33614730834961","11.789999961853027","11.789999961853027","11.789999961853027","20.811174392700195","20.811174392700195","20.811174392700195","20.09000015258789","20.09000015258789","20.09000015258789","20.97386360168457","20.97386360168457","20.97386360168457","19.31999969482422","19.31999969482422","19.31999969482422","20.43815803527832","20.43815803527832","20.43815803527832","19.010000228881836","19.010000228881836","19.010000228881836"
"25","27.607603073120117","27.607603073120117","27.607603073120117","40.58000183105469","40.58000183105469","40.58000183105469","24.170276641845703","24.170276641845703","24.170276641845703","36.38999938964844","36.38999938964844","36.38999938964844","24.2637939453125","24.2637939453125","24.2637939453125","37.439998626708984","37.439998626708984","37.439998626708984","10.658026695251465","10.658026695251465","10.658026695251465","9.8100004196167","9.8100004196167","9.8100004196167","10.12406063079834","10.12406063079834","10.12406063079834","9.100000381469727","9.100000381469727","9.100000381469727","10.385095596313477","10.385095596313477","10.385095596313477","9.260000228881836","9.260000228881836","9.260000228881836","21.85187339782715","21.85187339782715","21.85187339782715","20.829999923706055","20.829999923706055","20.829999923706055","20.137863159179688","20.137863159179688","20.137863159179688","17.639999389648438","17.639999389648438","17.639999389648438","21.732091903686523","21.732091903686523","21.732091903686523","18.290000915527344","18.290000915527344","18.290000915527344","19.407644271850586","19.407644271850586","19.407644271850586","17.940000534057617","17.940000534057617","17.940000534057617","19.795991897583008","19.795991897583008","19.795991897583008","18.200000762939453","18.200000762939453","18.200000762939453","19.24800682067871","19.24800682067871","19.24800682067871","17.90999984741211","17.90999984741211","17.90999984741211"
"26","24.256393432617188","24.256393432617188","24.256393432617188","38.52000045776367","38.52000045776367","38.52000045776367","20.64627456665039","20.64627456665039","20.64627456665039","33.34000015258789","33.34000015258789","33.34000015258789","20.73529624938965","20.73529624938965","20.73529624938965","34.84000015258789","34.84000015258789","34.84000015258789","11.906397819519043","11.906397819519043","11.906397819519043","9.079999923706055","9.079999923706055","9.079999923706055","11.388704299926758","11.388704299926758","11.388704299926758","8.510000228881836","8.510000228881836","8.510000228881836","11.71495532989502","11.71495532989502","11.71495532989502","8.649999618530273","8.649999618530273","8.649999618530273","25.40036964416504","25.40036964416504","25.40036964416504","24.670000076293945","24.670000076293945","24.670000076293945","24.268728256225586","24.268728256225586","24.268728256225586","23.90999984741211","23.90999984741211","23.90999984741211","25.227279663085938","25.227279663085938","25.227279663085938","24.389999389648438","24.389999389648438","24.389999389648438","19.27027702331543","19.27027702331543","19.27027702331543","17.969999313354492","17.969999313354492","17.969999313354492","19.877788543701172","19.877788543701172","19.877788543701172","18.1299991607666","18.1299991607666","18.1299991607666","19.361347198486328","19.361347198486328","19.361347198486328","17.940000534057617","17.940000534057617","17.940000534057617"
"27","27.554956436157227","27.554956436157227","27.554956436157227","35.630001068115234","35.630001068115234","35.630001068115234","23.930295944213867","23.930295944213867","23.930295944213867","25.899999618530273","25.899999618530273","25.899999618530273","23.96947479248047","23.96947479248047","23.96947479248047","25.799999237060547","25.799999237060547","25.799999237060547","15.39317512512207","15.39317512512207","15.39317512512207","11.170000076293945","11.170000076293945","11.170000076293945","14.867557525634766","14.867557525634766","14.867557525634766","10.84000015258789","10.84000015258789","10.84000015258789","15.406455993652344","15.406455993652344","15.406455993652344","10.90999984741211","10.90999984741211","10.90999984741211","26.296422958374023","26.296422958374023","26.296422958374023","38.41999816894531","38.41999816894531","38.41999816894531","25.207508087158203","25.207508087158203","25.207508087158203","37.630001068115234","37.630001068115234","37.630001068115234","25.945104598999023","25.945104598999023","25.945104598999023","38.47999954223633","38.47999954223633","38.47999954223633","19.57103729248047","19.57103729248047","19.57103729248047","17.440000534057617","17.440000534057617","17.440000534057617","20.260766983032227","20.260766983032227","20.260766983032227","17.610000610351562","17.610000610351562","17.610000610351562","19.828536987304688","19.828536987304688","19.828536987304688","17.399999618530273","17.399999618530273","17.399999618530273"
